monthly_income,loan_amount,loan_term,credit_score,existing_loans,debt_to_income,age,employment_status,education,marital_status,loan_status,income_loan_ratio,monthly_payment,affordability_index,credit_utilization_score,loan_to_income_monthly,employment_status_enc,education_enc,marital_status_enc
3883.86,126990.0,180,633,3,0.18164918405915764,41,Employed,High School,Married,0,0.030583982990786678,705.5,5.505116938341602,0.7447058823529412,0.18164918405915764,0,1,0
14405.707499999999,260000.0,360,680,1,0.05013444998950744,40,Employed,Bachelor,Married,1,0.0554065673076923,722.2222222222222,19.94636423076923,0.8,0.05013444998950744,0,0,0
11040.769999999999,135540.0,360,446,0,0.034100882456567796,34,Employed,Bachelor,Single,1,0.08145765087796959,376.5,29.324754316069054,0.5247058823529411,0.034100882456567796,0,0,1
2897.61,42500.0,180,403,2,0.08148477921842867,32,Employed,High School,Married,1,0.06817905882352941,236.11111111111111,12.272230588235294,0.47411764705882353,0.08148477921842867,0,1,0
5304.5,142330.0,480,580,0,0.05589986489458636,29,Employed,Bachelor,Single,0,0.0372690226937399,296.5208333333333,17.889130892995155,0.6823529411764706,0.05589986489458636,0,0,1
4304.929999999999,124960.0,360,739,0,0.08063106975284409,25,Employed,High School,Married,0,0.034450464148527524,347.1111111111111,12.40216709346991,0.8694117647058823,0.08063106975284409,0,1,0
2895.35,73440.0,360,680,0,0.07045780302899476,32,Employed,Bachelor,Single,0,0.03942470043572985,204.0,14.192892156862746,0.8,0.07045780302899476,0,0,1
4327.31,121940.0,360,652,0,0.07827546956936808,33,Employed,High School,Single,0,0.03548720682302772,338.72222222222223,12.77539445628998,0.7670588235294118,0.07827546956936808,0,1,1
4878.8099999999995,123920.0,360,661,0,0.07055454551872736,34,Employed,Bachelor,Married,0,0.03937064234990316,344.22222222222223,14.173431245965137,0.7776470588235294,0.07055454551872736,0,0,0
5291.69,107570.0,360,670,0,0.05646694261295646,33,Employed,Bachelor,Married,1,0.049192990610765076,298.80555555555554,17.709476619875428,0.788235294117647,0.05646694261295646,0,0,0
3049.15,79720.0,360,785,2,0.07262497563073134,34,Employed,Bachelor,Married,0,0.038248243853487206,221.44444444444446,13.769367787255394,0.9235294117647059,0.07262497563073134,0,0,0
2151.1699999999996,63800.0,300,414,1,0.09886092994355011,36,Self-Employed,Bachelor,Married,0,0.03371739811912225,212.66666666666666,10.115219435736675,0.48705882352941177,0.09886092994355011,1,0,0
13778.029999999999,378990.0,360,503,1,0.07640787543647387,37,Self-Employed,Bachelor,Married,0,0.036354600385234435,1052.75,13.087656138684396,0.591764705882353,0.07640787543647387,1,0,0
5083.8,133440.0,360,663,1,0.07291133928688515,37,Employed,High School,Single,0,0.038098021582733815,370.6666666666667,13.715287769784172,0.78,0.07291133928688515,0,1,1
10918.779999999999,258990.0,360,737,0,0.06588800824512141,36,Employed,Bachelor,Married,1,0.042159079501139035,719.4166666666666,15.177268620410054,0.8670588235294118,0.06588800824512141,0,0,0
14564.8675,68900.0,360,715,2,0.013140448334932596,39,Employed,Bachelor,Married,0,0.21139140058055153,191.38888888888889,76.10090420899856,0.8411764705882353,0.013140448334932596,0,0,0
3175.7,28850.0,360,693,1,0.025235031296686996,40,Employed,Bachelor,Married,1,0.11007625649913344,80.13888888888889,39.62745233968804,0.8152941176470588,0.025235031296686996,0,0,0
6507.85,158730.0,360,698,2,0.06775151035544252,37,Self-Employed,Bachelor,Married,1,0.040999495999496004,440.9166666666667,14.75981855981856,0.8211764705882353,0.06775151035544252,1,0,0
6519.59,126990.0,360,533,2,0.05410616311761936,43,Self-Employed,Bachelor,Married,0,0.05133939680289787,352.75,18.482182849043234,0.6270588235294118,0.05410616311761936,1,0,0
6201.03,116380.0,360,480,0,0.052132916270003174,32,Employed,Bachelor,Single,1,0.05328260869565217,323.27777777777777,19.18173913043478,0.5647058823529412,0.052132916270003174,0,0,1
5543.469999999999,179110.0,360,494,0,0.08975024267792156,25,Employed,High School,Married,1,0.03095008653899838,497.52777777777777,11.142031154039415,0.5811764705882353,0.08975024267792156,0,1,0
4731.01,135530.0,360,650,1,0.07957544419103367,35,Employed,Bachelor,Married,0,0.03490747435992032,376.47222222222223,12.566690769571313,0.7647058823529411,0.07957544419103367,0,0,0
4233.219999999999,40570.0,180,648,3,0.053242895216617354,35,Employed,Bachelor,Married,1,0.10434360364801576,225.38888888888889,18.781848656642836,0.7623529411764706,0.053242895216617354,0,0,0
3325.14,154330.0,36,706,1,1.0,31,Employed,Bachelor,Single,0,0.021545648934102248,4286.944444444444,0.7756433616276809,0.8305882352941176,1.2892523155248936,0,0,1
6456.629999999999,165480.0,360,470,0,0.07119297012011944,38,Employed,Bachelor,Married,0,0.03901758520667149,459.6666666666667,14.046330674401737,0.5529411764705883,0.07119297012011944,0,0,0
3358.96,95690.0,360,706,1,0.0791332899336567,39,Employed,Bachelor,Married,0,0.0351025185494827,265.80555555555554,12.636906677813775,0.8305882352941176,0.0791332899336567,0,0,0
9743.86,280050.0,180,695,1,0.15967320274853428,28,Employed,High School,Married,0,0.034793286913051245,1555.8333333333333,6.262791644349224,0.8176470588235294,0.15967320274853428,0,1,0
5808.4,149610.0,360,510,0,0.07154867662924959,38,Employed,Bachelor,Married,1,0.0388236080475904,415.5833333333333,13.976498897132544,0.6,0.07154867662924959,0,0,0
3237.2,98530.0,360,503,0,0.08454665897826655,28,Employed,Bachelor,Married,1,0.03285496803004161,273.69444444444446,11.82778849081498,0.591764705882353,0.08454665897826655,0,0,0
5636.09,166060.0,360,708,2,0.08184357910852696,35,Employed,Bachelor,Married,0,0.03394008189810912,461.27777777777777,12.218429483319282,0.8329411764705882,0.08184357910852696,0,0,0
6680.79,56100.0,360,683,0,0.02332558474870986,32,Employed,High School,Single,0,0.11908716577540107,155.83333333333334,42.87137967914438,0.8035294117647059,0.02332558474870986,0,1,1
2049.31,52420.0,360,744,0,0.07105372594244459,27,Employed,High School,Single,0,0.039094048073254485,145.61111111111111,14.073857306371613,0.8752941176470588,0.07105372594244459,0,1,1
6418.139999999999,152850.0,360,717,0,0.06615364160540801,36,Self-Employed,Bachelor,Married,0,0.04198979391560353,424.5833333333333,15.11632580961727,0.8435294117647059,0.06615364160540801,1,0,0
4604.320000000001,133830.0,360,761,2,0.08073939257045556,42,Employed,Bachelor,Married,1,0.0344042441903908,371.75,12.385527908540688,0.8952941176470588,0.08073939257045556,0,0,0
10338.66,260329.99999999997,360,707,0,0.06994512721076898,28,Employed,Bachelor,Single,1,0.03971367110974533,723.1388888888888,14.296921599508318,0.831764705882353,0.06994512721076898,0,0,1
3877.99,103720.0,360,651,0,0.07429392832655864,28,Employed,Bachelor,Married,0,0.037389028152718856,288.1111111111111,13.46005013497879,0.7658823529411765,0.07429392832655864,0,0,0
4826.6,139560.0,360,645,0,0.08031878893354881,39,Employed,Bachelor,Married,0,0.03458440813986816,387.6666666666667,12.450386930352536,0.7588235294117647,0.08031878893354881,0,0,0
2609.77,78480.0,360,500,0,0.08353226529540918,30,Employed,High School,Single,1,0.0332539500509684,218.0,11.971422018348624,0.5882352941176471,0.08353226529540918,0,1,1
8262.88,126990.0,360,768,0,0.04269092616617935,34,Employed,Bachelor,Married,0,0.06506717064335774,352.75,23.424181431608787,0.9035294117647059,0.04269092616617935,0,0,0
4794.71,138370.0,360,692,0,0.08016357842520425,29,Self-Employed,High School,Married,1,0.034651369516513694,384.3611111111111,12.47449302594493,0.8141176470588235,0.08016357842520425,1,1,0
5274.139999999999,139480.0,360,684,0,0.07346116038718056,33,Employed,Bachelor,Married,0,0.037812876398049894,387.44444444444446,13.612635503297962,0.8047058823529412,0.07346116038718056,0,0,0
9229.27,243300.0,360,758,0,0.07322717109081578,36,Employed,Bachelor,Single,0,0.03793370324702014,675.8333333333334,13.65613316892725,0.8917647058823529,0.07322717109081578,0,0,1
4612.74,121510.0,360,405,1,0.07317294661693002,36,Employed,Bachelor,Married,1,0.037961813842482095,337.52777777777777,13.666252983293555,0.4764705882352941,0.07317294661693002,0,0,0
6156.5599999999995,160950.0,360,664,0,0.07261901668031065,29,Employed,Bachelor,Single,0,0.038251382416899654,447.0833333333333,13.770497670083877,0.7811764705882352,0.07261901668031065,0,0,1
9176.35,135750.0,360,725,1,0.041092954533483717,33,Employed,High School,Married,1,0.06759742173112339,377.0833333333333,24.335071823204423,0.8529411764705882,0.041092954533483717,0,1,0
4181.2300000000005,118170.0,360,684,0,0.07850560720170859,36,Employed,Bachelor,Single,1,0.03538317677921639,328.25,12.7379436405179,0.8047058823529412,0.07850560720170859,0,0,1
6717.58,109200.0,360,699,0,0.04515515011854467,29,Employed,Bachelor,Married,1,0.06151630036630037,303.3333333333333,22.145868131868134,0.8223529411764706,0.04515515011854467,0,0,0
4167.76,112990.0,360,693,0,0.07530690613449696,32,Employed,Bachelor,Single,1,0.036886096114700416,313.8611111111111,13.278994601292151,0.8152941176470588,0.07530690613449696,0,0,1
4947.99,143440.0,360,713,0,0.08052652581036834,37,Employed,Bachelor,Married,1,0.03449518962632459,398.44444444444446,12.418268265476854,0.8388235294117647,0.08052652581036834,0,0,0
6359.0,202010.0,360,756,0,0.088243259771802,35,Self-Employed,Bachelor,Single,1,0.0314786396713034,561.1388888888889,11.332310281669224,0.8894117647058823,0.088243259771802,1,0,1
6979.17,144100.0,360,703,0,0.05735320643826956,29,Self-Employed,Bachelor,Single,1,0.04843282442748092,400.27777777777777,17.43581679389313,0.8270588235294117,0.05735320643826956,1,0,1
3470.79,126990.0,360,725,0,0.10163392196013012,28,Employed,Bachelor,Married,0,0.027331207181667847,352.75,9.839234585400424,0.8529411764705882,0.10163392196013012,0,0,0
5287.16,121680.0,360,617,0,0.06392846064806058,34,Employed,Bachelor,Married,1,0.04345134779750164,338.0,15.642485207100592,0.7258823529411764,0.06392846064806058,0,0,0
3076.17,169740.0,360,698,0,0.1532750140596911,33,Employed,Bachelor,Married,0,0.018122834924001414,471.5,6.524220572640509,0.8211764705882353,0.1532750140596911,0,0,0
3371.58,50040.0,360,666,0,0.041226961839849564,39,Employed,Bachelor,Single,0,0.06737769784172662,139.0,24.255971223021582,0.7835294117647059,0.041226961839849564,0,0,1
4123.54,154900.0,360,651,0,0.10434669671635967,30,Employed,High School,Single,1,0.026620658489347967,430.27777777777777,9.583437056165268,0.7658823529411765,0.10434669671635967,0,1,1
6860.5599999999995,151320.0,360,664,3,0.06126807918498393,45,Employed,Bachelor,Married,0,0.0453380914618028,420.3333333333333,16.32171292624901,0.7811764705882352,0.06126807918498393,0,0,0
5852.639999999999,119810.0,360,410,0,0.056864176774166116,30,Employed,Bachelor,Married,1,0.04884934479592688,332.80555555555554,17.58576412653368,0.4823529411764706,0.056864176774166116,0,0,0
7905.97,248040.0,360,736,1,0.08714933145458431,35,Employed,Bachelor,Married,1,0.03187377035961942,689.0,11.474557329462991,0.8658823529411764,0.08714933145458431,0,0,0
3519.9100000000003,99510.0,240,646,1,0.11779420496546786,27,Employed,High School,Single,1,0.03537242488192142,414.625,8.48938197166114,0.76,0.11779420496546786,0,1,1
14572.3475,698860.0,300,701,3,0.15985985328261856,40,Employed,Bachelor,Married,1,0.020851597601808658,2329.5333333333333,6.255479280542598,0.8247058823529412,0.15985985328261856,0,0,0
9453.42,184360.0,360,680,1,0.05417204684771343,32,Employed,Bachelor,Married,0,0.051276958125406814,512.1111111111111,18.459704925146454,0.8,0.05417204684771343,0,0,0
3336.28,86100.0,360,686,0,0.07168662901994637,33,Employed,Bachelor,Single,1,0.038748896631823466,239.16666666666666,13.949602787456447,0.8070588235294117,0.07168662901994637,0,0,1
4738.3099999999995,125530.0,360,552,0,0.07359046673696835,28,Employed,High School,Married,1,0.03774643511511192,348.69444444444446,13.588716641440291,0.6494117647058824,0.07359046673696835,0,1,0
4829.82,105590.0,360,721,0,0.06072805105688319,26,Employed,High School,Married,1,0.04574126337721375,293.30555555555554,16.46685481579695,0.8482352941176471,0.06072805105688319,0,1,0
13635.66,179780.0,360,503,1,0.036623741636920316,31,Employed,Bachelor,Married,1,0.0758463677828457,499.3888888888889,27.30469240182445,0.591764705882353,0.036623741636920316,0,0,0
5813.7,173270.0,360,693,1,0.08278816511955477,36,Employed,Bachelor,Married,1,0.03355283661337796,481.30555555555554,12.079021180816067,0.8152941176470588,0.08278816511955477,0,0,0
14448.4375,184900.0,180,672,1,0.0710957307475097,41,Employed,Bachelor,Married,0,0.07814190102758248,1027.2222222222222,14.065542184964846,0.7905882352941176,0.0710957307475097,0,0,0
4943.219999999999,48500.0,360,691,0,0.027253940189233383,26,Employed,High School,Single,1,0.10192206185567008,134.72222222222223,36.69194226804123,0.8129411764705883,0.027253940189233383,0,1,1
3076.51,253720.0,360,709,3,0.22908353224198127,38,Employed,Bachelor,Single,1,0.012125610909664198,704.7777777777778,4.365219927479111,0.8341176470588235,0.22908353224198127,0,0,1
5167.15,126990.0,360,707,2,0.06826780720513242,30,Employed,High School,Married,1,0.04068942436412316,352.75,14.648192771084336,0.831764705882353,0.06826780720513242,0,1,0
5683.01,126990.0,360,656,0,0.062070979991237035,37,Employed,Bachelor,Single,0,0.04475163398692811,352.75,16.110588235294117,0.7717647058823529,0.062070979991237035,0,0,1
3580.19,74320.0,360,565,0,0.05766298560815053,32,Employed,Bachelor,Single,1,0.04817263186221744,206.44444444444446,17.342147470398277,0.6647058823529411,0.05766298560815053,0,0,1
5203.8099999999995,103420.0,360,590,0,0.05520527801318222,39,Employed,Bachelor,Married,0,0.05031725004834654,287.27777777777777,18.114210017404755,0.6941176470588235,0.05520527801318222,0,0,0
5844.3099999999995,118590.0,360,800,0,0.056365365058777976,30,Employed,Bachelor,Married,0,0.049281642634286194,329.4166666666667,17.74139134834303,0.9411764705882353,0.056365365058777976,0,0,0
3421.38,50860.0,360,775,0,0.04129262980954403,28,Employed,Bachelor,Single,1,0.0672705465985057,141.27777777777777,24.217396775462056,0.9117647058823529,0.04129262980954403,0,0,1
10385.470000000001,120430.0,180,665,0,0.06442227030221602,34,Self-Employed,Bachelor,Single,1,0.0862365689612223,669.0555555555555,15.522582413020015,0.7823529411764706,0.06442227030221602,1,0,1
5389.91,116880.0,360,688,0,0.06023600888821273,35,Employed,Bachelor,Married,0,0.046114904175222446,324.6666666666667,16.601365503080082,0.8094117647058824,0.06023600888821273,0,0,0
11217.23,184600.0,360,641,0,0.045713404983028595,39,Employed,Bachelor,Single,0,0.060765059588299024,512.7777777777778,21.875421451787645,0.7541176470588236,0.045713404983028595,0,0,1
3571.49,104000.0,360,676,2,0.08088749762392977,42,Employed,Bachelor,Single,1,0.03434125,288.8888888888889,12.362849999999998,0.7952941176470588,0.08088749762392977,0,0,1
2303.42,67230.0,360,712,0,0.0810750970296342,34,Employed,High School,Single,1,0.034261787892309985,186.75,12.334243641231593,0.8376470588235294,0.0810750970296342,0,1,1
5980.389999999999,117910.0,360,748,0,0.05476695964272862,35,Employed,Bachelor,Married,0,0.0507199558985667,327.52777777777777,18.25918412348401,0.88,0.05476695964272862,0,0,0
4349.68,116980.0,360,670,0,0.07470536785336954,32,Employed,Bachelor,Married,0,0.03718310822362797,324.94444444444446,13.38591896050607,0.788235294117647,0.07470536785336954,0,0,0
3351.9300000000003,104940.0,360,437,0,0.08696482325108221,33,Employed,Bachelor,Single,0,0.03194139508290452,291.5,11.498902229845626,0.5141176470588236,0.08696482325108221,0,0,1
5553.16,163170.0,360,614,1,0.08162019462792357,31,Self-Employed,Bachelor,Married,1,0.03403297174725746,453.25,12.251869829012685,0.7223529411764706,0.08162019462792357,1,0,0
6981.3099999999995,174300.0,180,693,0,0.13870367213794166,33,Self-Employed,Bachelor,Single,0,0.040053413654618474,968.3333333333334,7.209614457831324,0.8152941176470588,0.13870367213794166,1,0,1
5742.89,106990.0,360,450,0,0.051749980313821865,32,Self-Employed,Bachelor,Married,1,0.053676885690251426,297.19444444444446,19.323678848490513,0.5294117647058824,0.051749980313821865,1,0,0
3633.67,97370.0,360,678,0,0.07443499883649925,24,Employed,High School,Married,1,0.03731816781349492,270.47222222222223,13.43454041285817,0.7976470588235294,0.07443499883649925,0,1,0
6579.41,193780.0,360,664,0,0.08181246916939024,26,Employed,High School,Married,1,0.03395298792445041,538.2777777777778,12.223075652802144,0.7811764705882352,0.08181246916939024,0,1,0
5621.349999999999,122810.0,360,696,0,0.06068629224098997,34,Employed,Bachelor,Married,0,0.04577273837635371,341.1388888888889,16.478185815487336,0.8188235294117647,0.06068629224098997,0,0,0
2445.6499999999996,43250.0,360,629,0,0.0491235004554572,32,Employed,Bachelor,Single,1,0.05654682080924855,120.13888888888889,20.356855491329476,0.74,0.0491235004554572,0,0,1
6500.33,142000.0,360,641,0,0.06068067997231594,39,Employed,Bachelor,Single,0,0.04577697183098591,394.44444444444446,16.47970985915493,0.7541176470588236,0.06068067997231594,0,0,1
14572.627499999999,153080.0,360,785,1,0.02917951633788912,35,Employed,Bachelor,Single,0,0.09519615560491246,425.22222222222223,34.27061601776848,0.9235294117647059,0.02917951633788912,0,0,1
7304.200000000001,119900.0,360,648,0,0.04559781434730094,39,Employed,Bachelor,Single,1,0.060919099249374484,333.05555555555554,21.930875729774815,0.7623529411764706,0.04559781434730094,0,0,1
5679.9400000000005,168510.0,360,656,1,0.08240990808588353,37,Employed,Bachelor,Married,1,0.033706842323897694,468.0833333333333,12.134463236603171,0.7717647058823529,0.08240990808588353,0,0,0
8649.24,190580.0,360,773,0,0.06120640528981609,28,Employed,Bachelor,Married,0,0.04538377584216602,529.3888888888889,16.338159303179765,0.9094117647058824,0.06120640528981609,0,0,0
5505.2,44570.0,360,816,1,0.022488838835202276,32,Employed,Bachelor,Married,0,0.12351806147632936,123.80555555555556,44.46650213147857,0.96,0.022488838835202276,0,0,0
3323.87,135920.0,360,653,0,0.1135891462528786,36,Employed,Bachelor,Single,0,0.02445460565038258,377.55555555555554,8.803658034137728,0.768235294117647,0.1135891462528786,0,0,1
19682.9475,571670.0,360,685,0,0.08067756225139666,34,Employed,Bachelor,Married,0,0.034430611191771474,1587.9722222222222,12.395020029037731,0.8058823529411765,0.08067756225139666,0,0,0
7898.860000000001,174070.0,360,713,0,0.061214881359813664,31,Employed,Bachelor,Single,1,0.0453774918136382,483.52777777777777,16.33589705290975,0.8388235294117647,0.061214881359813664,0,0,1
5813.45,134510.0,360,769,0,0.06427145479687431,34,Employed,Bachelor,Married,1,0.043219463236934055,373.6388888888889,15.559006765296258,0.9047058823529411,0.06427145479687431,0,0,0
2591.2000000000003,91380.0,360,660,0,0.09795976124318205,38,Self-Employed,Bachelor,Single,0,0.02835631429196761,253.83333333333334,10.20827314510834,0.7764705882352941,0.09795976124318205,1,0,1
5565.92,152680.0,360,690,0,0.07619784529980868,32,Employed,Bachelor,Married,0,0.03645480744039822,424.1111111111111,13.12373067854336,0.8117647058823529,0.07619784529980868,0,0,0
14583.227499999999,371320.0,360,731,3,0.0707281323317794,34,Employed,Bachelor,Married,1,0.03927401567381234,1031.4444444444443,14.138645642572445,0.86,0.0707281323317794,0,0,0
5284.65,146470.0,360,717,2,0.07698922560833946,35,Employed,Bachelor,Married,1,0.03608008465897453,406.8611111111111,12.988830477230833,0.8435294117647059,0.07698922560833946,0,0,0
3644.25,85590.0,360,684,1,0.06523976126775057,41,Employed,Bachelor,Married,0,0.042577988082719946,237.75,15.32807570977918,0.8047058823529412,0.06523976126775057,0,0,0
6616.27,180620.0,360,694,0,0.07583158217881407,37,Employed,Bachelor,Married,0,0.036630882515778986,501.72222222222223,13.187117705680436,0.8164705882352942,0.07583158217881407,0,0,0
14524.9975,501410.0,360,645,1,0.0958902440813195,40,Employed,Bachelor,Married,1,0.028968304381643762,1392.8055555555557,10.428589577391755,0.7588235294117647,0.0958902440813195,0,0,0
5764.98,253350.0,360,690,0,0.12207327692377078,38,Employed,Bachelor,Married,1,0.022755002960331554,703.75,8.19180106571936,0.8117647058823529,0.12207327692377078,0,0,0
11110.529999999999,136260.0,360,689,0,0.034066781692682534,29,Employed,Bachelor,Married,0,0.08153918978423601,378.5,29.354108322324965,0.8105882352941176,0.034066781692682534,0,0,0
5869.38,169150.0,360,709,0,0.08005293763755475,31,Self-Employed,Bachelor,Married,0,0.03469926101093704,469.8611111111111,12.491733963937335,0.8341176470588235,0.08005293763755475,1,0,0
4678.219999999999,107500.0,360,677,2,0.06383007022139,28,Employed,High School,Married,1,0.043518325581395345,298.6111111111111,15.666597209302324,0.7964705882352942,0.06383007022139,0,1,0
6607.7300000000005,202030.0,360,718,2,0.0849299902454314,32,Employed,Bachelor,Married,1,0.032706677226154536,561.1944444444445,11.774403801415632,0.8447058823529412,0.0849299902454314,0,0,0
3665.55,110660.0,480,740,0,0.06289415412875739,38,Employed,Bachelor,Single,1,0.03312443520694018,230.54166666666666,15.899728899331286,0.8705882352941177,0.06289415412875739,0,0,1
2384.5699999999997,112000.0,360,706,2,0.13046843292967333,39,Employed,High School,Married,0,0.021290803571428568,311.1111111111111,7.664689285714285,0.8305882352941176,0.13046843292967333,0,1,0
3687.13,98370.0,360,714,0,0.07410913095008854,29,Employed,Bachelor,Single,0,0.03748226085188574,273.25,13.493613906678865,0.84,0.07410913095008854,0,0,1
14509.6775,126990.0,360,702,0,0.024311360469590038,36,Employed,Bachelor,Married,1,0.11425842586030396,352.75,41.133033309709425,0.8258823529411765,0.024311360469590038,0,0,0
7183.86,123790.0,60,700,3,0.28719472075829244,36,Self-Employed,High School,Married,0,0.05803263591566362,2063.1666666666665,3.4819581549398175,0.8235294117647058,0.28719472075829244,1,1,0
4061.21,124110.0,360,671,0,0.08488849382326942,28,Employed,Bachelor,Single,1,0.03272266537748771,344.75,11.780159535895576,0.7894117647058824,0.08488849382326942,0,0,1
4539.139999999999,134970.0,360,712,1,0.08259640959888145,36,Employed,High School,Married,0,0.03363073275542713,374.9166666666667,12.107063791953765,0.8376470588235294,0.08259640959888145,0,1,0
6432.49,105220.0,360,497,0,0.04543773527479682,38,Employed,Bachelor,Single,0,0.0611337198251283,292.27777777777777,22.00813913704619,0.5847058823529412,0.04543773527479682,0,0,1
4101.79,172510.0,360,783,3,0.11682568938059834,36,Employed,High School,Married,0,0.02377711437018144,479.19444444444446,8.559761173265318,0.9211764705882353,0.11682568938059834,0,1,0
8384.77,249350.0,360,762,1,0.08260678454971203,38,Employed,Bachelor,Married,0,0.03362650892320032,692.6388888888889,12.105543212352115,0.8964705882352941,0.08260678454971203,0,0,0
11315.84,167620.0,360,715,2,0.04114684469832651,36,Employed,Bachelor,Married,1,0.0675088891540389,465.6111111111111,24.303200095454006,0.8411764705882353,0.04114684469832651,0,0,0
4702.280000000001,112420.0,360,377,0,0.06640986452907477,33,Employed,High School,Married,1,0.04182778864970647,312.27777777777777,15.058003913894327,0.4435294117647059,0.06640986452907477,0,1,0
2543.3599999999997,56720.0,360,655,0,0.061947799586199184,33,Employed,Bachelor,Single,1,0.04484062059238363,157.55555555555554,16.14262341325811,0.7705882352941177,0.061947799586199184,0,0,1
3955.38,102400.0,480,446,0,0.053934978013069124,35,Employed,High School,Single,1,0.0386267578125,213.33333333333334,18.54084375,0.5247058823529411,0.053934978013069124,0,1,1
5956.46,145940.0,360,710,0,0.06805869407146005,28,Employed,Bachelor,Single,1,0.040814444292174866,405.3888888888889,14.69319994518295,0.8352941176470589,0.06805869407146005,0,0,1
14573.1775,303900.0,360,719,3,0.05792605398971272,36,Employed,Bachelor,Married,0,0.04795385817703192,844.1666666666666,17.263388943731492,0.8458823529411764,0.05792605398971272,0,0,0
4821.2300000000005,124230.0,360,630,0,0.07157578736823036,39,Employed,Bachelor,Single,0,0.038808902841503665,345.0833333333333,13.971205022941321,0.7411764705882353,0.07157578736823036,0,0,1
10117.5,69560.0,360,737,0,0.019097822804272028,31,Self-Employed,Bachelor,Married,0,0.1454499712478436,193.22222222222223,52.36198964922369,0.8670588235294118,0.019097822804272028,1,0,0
5036.37,94690.0,360,718,3,0.05222566606063053,37,Employed,Bachelor,Married,1,0.05318798183546309,263.02777777777777,19.14767346076671,0.8447058823529412,0.05222566606063053,0,0,0
3864.0,105310.0,360,655,0,0.07570594662985967,33,Employed,High School,Married,1,0.036691672205868386,292.52777777777777,13.20900199411262,0.7705882352941177,0.07570594662985967,0,1,0
4566.58,81090.0,360,681,1,0.049325753627441106,28,Employed,High School,Single,1,0.05631495868787766,225.25,20.273385127635958,0.8011764705882353,0.049325753627441106,0,1,1
5589.87,135960.0,360,387,0,0.06756269227489489,34,Employed,Bachelor,Married,1,0.04111407766990291,377.6666666666667,14.801067961165048,0.45529411764705885,0.06756269227489489,0,0,0
2551.5299999999997,162210.0,360,702,1,0.17659339037100616,33,Employed,Bachelor,Single,1,0.015729794710560383,450.5833333333333,5.662726095801738,0.8258823529411765,0.17659339037100616,0,0,1
5806.24,130729.99999999999,360,688,0,0.06254286575974966,30,Employed,Bachelor,Married,1,0.044413983018434945,363.13888888888886,15.98903388663658,0.8094117647058824,0.06254286575974966,0,0,0
2233.99,75580.0,360,695,0,0.09397734298024811,39,Employed,Bachelor,Married,1,0.029557951839110874,209.94444444444446,10.640862662079913,0.8176470588235294,0.09397734298024811,0,0,0
3117.6,71690.0,360,575,0,0.0638757021070339,30,Employed,Bachelor,Single,0,0.04348723671362812,199.13888888888889,15.655405216906123,0.6764705882352942,0.0638757021070339,0,0,1
4409.38,109690.0,360,706,2,0.06910142569804473,33,Employed,Bachelor,Married,1,0.0401985595769897,304.69444444444446,14.471481447716291,0.8305882352941176,0.06910142569804473,0,0,0
9879.310000000001,170630.0,360,758,0,0.04797624755395085,36,Employed,Bachelor,Married,0,0.05789902127410187,473.97222222222223,20.843647658676673,0.8917647058823529,0.04797624755395085,0,0,0
11945.259999999998,496870.0,360,600,1,0.11554327360345815,40,Employed,Bachelor,Married,1,0.024041016764948575,1380.1944444444443,8.654766035381488,0.7058823529411765,0.11554327360345815,0,0,0
5568.08,154090.0,360,690,0,0.07687170043853138,25,Employed,High School,Married,0,0.036135245635667466,428.02777777777777,13.008688428840289,0.8117647058823529,0.07687170043853138,0,1,0
21622.46,242510.0,360,707,2,0.031154590591860914,40,Self-Employed,Bachelor,Married,0,0.08916110675848418,673.6388888888889,32.09799843305431,0.831764705882353,0.031154590591860914,1,0,0
5122.14,117090.0,360,711,0,0.06349885009000145,34,Employed,Bachelor,Single,0,0.04374532410965924,325.25,15.748316679477327,0.8364705882352941,0.06349885009000145,0,0,1
4336.41,112780.0,480,685,0,0.054182684140414154,37,Employed,Bachelor,Single,1,0.03845016846958681,234.95833333333334,18.456080865401667,0.8058823529411765,0.054182684140414154,0,0,1
7051.65,184900.0,360,629,3,0.07283559324571003,35,Self-Employed,Bachelor,Married,0,0.03813764196863169,513.6111111111111,13.72955110870741,0.74,0.07283559324571003,1,0,0
6208.3,218150.0,360,513,0,0.09760678804539441,35,Employed,High School,Married,0,0.028458858583543436,605.9722222222222,10.245189090075637,0.6035294117647059,0.09760678804539441,0,1,0
5576.31,122040.0,180,769,0,0.12158577984366005,35,Employed,Bachelor,Married,0,0.0456924778761062,678.0,8.224646017699115,0.9047058823529411,0.12158577984366005,0,0,0
3463.58,110890.0,180,638,2,0.1778667031093711,38,Employed,High School,Married,1,0.031234376409054018,616.0555555555555,5.622187753629723,0.7505882352941177,0.1778667031093711,0,1,0
4274.68,119270.0,360,734,0,0.07750417705080977,32,Employed,Bachelor,Married,1,0.035840362203404044,331.30555555555554,12.902530393225456,0.8635294117647059,0.07750417705080977,0,0,0
4263.31,148170.0,360,686,0,0.09654079420293933,39,Employed,Bachelor,Single,0,0.028773098467975978,411.5833333333333,10.358315448471352,0.8070588235294117,0.09654079420293933,0,0,1
6048.05,170890.0,360,697,1,0.07848718916749109,37,Employed,Bachelor,Married,0,0.03539147989935046,474.69444444444446,12.740932763766166,0.82,0.07848718916749109,0,0,0
